"","status","geometry","type","source","sYear","Órgãos Beneficiados","Fase","Quantidade de UH","Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Bairro"," CEP"," Município"," Código do Município"," UF"," Região"," Longitude","Latitude","id"
"2574","Funciona","POINT (-46.325801 -23.552472)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 165000"," GUAIO"," 08664015"," SUZANO"," 3552502"," SP"," RMSP"," -46.325801"," -23.552472",2574
"2575","Funciona","POINT (-50.477606 -21.231673)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 25922,14"," 105000"," CJ PEDRO PERRI"," 16026640"," ARAÇATUBA"," 3502804"," SP"," ESP"," -50.477606"," -21.231673",2575
"2576","Funciona","POINT (-46.292367 -23.543154)","SPE",NA,NA," HOSPITAL DAS CLINICAS FAC.MED. DA USP"," Entregue"," 1"," "," SPE"," 23312,17"," 155470,97"," VILA URUPES"," 08615000"," SUZANO"," 3552502"," SP"," RMSP"," -46.292367"," -23.543154",2576
"2577","Funciona","POINT (-46.99496 -24.311252)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 155000"," SAO JOAO BATIS"," 11750000"," PERUÍBE"," 3537602"," SP"," RMBS"," -46.99496"," -24.311252",2577
"2578","Funciona","POINT (-45.137007 -22.74665)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 18143,73"," 155000"," VILA RICA"," 12600000"," LORENA"," 3527207"," SP"," RMVPLN"," -45.137007"," -22.74665",2578
"2579","Funciona","POINT (-46.298834 -23.547011)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 3100"," 137000"," VILA URUPES"," 8615070"," SUZANO"," 3552502"," SP"," RMSP"," -46.298834"," -23.547011",2579
"2580","Funciona","POINT (-47.429072 -20.528038)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 115000"," JD PALMEIRAS"," 14406705"," FRANCA"," 3516200"," SP"," ESP"," -47.429072"," -20.528038",2580
"2581","Funciona","POINT (-47.343704 -22.730392)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 17090,79"," 160500"," SAO DOMINGOS"," 13465901"," AMERICANA"," 3501608"," SP"," RMC"," -47.343704"," -22.730392",2581
"2582","Funciona","POINT (-46.506 -23.504465)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 9842,62"," 160000"," JARDIM DANFER"," 03758000"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.506"," -23.504465",2582
"2583","Funciona","POINT (-46.538771 -22.926537)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 105000"," POPO"," 12926162"," BRAGANÇA PAULISTA"," 3507605"," SP"," ESP"," -46.538771"," -22.926537",2583
"2584","Funciona","POINT (-47.420754 -20.490288)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 27731,83"," 145000"," JD.LUIZA"," 14407551"," FRANCA"," 3516200"," SP"," ESP"," -47.420754"," -20.490288",2584
"2585","Funciona","POINT (-46.930055 -23.550779)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3521,17"," 172000"," JD DA RAINHA"," 6656500"," ITAPEVI"," 3522505"," SP"," RMSP"," -46.930055"," -23.550779",2585
"2586","Funciona","POINT (-47.63328 -24.313238)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 5150,21"," 77000"," VILA DOS PASSAROS"," 11800000"," JUQUIÁ"," 3526100"," SPU"," ESP"," -47.63328"," -24.313238",2586
"2587","Funciona","POINT (-47.436229 -20.51277)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 120000"," RESIDENCIAL PALERMO"," 14408064"," FRANCA"," 3516200"," SP "," ESP"," -47.436229"," -20.51277",2587
"2588","Funciona","POINT (-47.473965 -23.548329)","SPE",NA,NA," MEIO AMBIENTE"," Entregue"," 1"," "," SPE"," 29638,64"," 145000"," VOSSOROCA"," 18116175"," VOTORANTIM"," 3557006"," MG"," RMS"," -47.473965"," -23.548329",2588
"2589","Funciona","POINT (-48.142139 -21.777394)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 14579"," 100000"," CHS JD AMERICA"," 14811283"," ARARAQUARA"," 3503208"," SP"," ESP"," -48.142139"," -21.777394",2589
"2590","Funciona","POINT (-49.091472 -22.353363)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 27551,80"," 124000"," JARDIM TERRA BRANCA"," 17054100"," BAURU"," 3506003"," SP"," ESP"," -49.091472"," -22.353363",2590
"2591","Funciona","POINT (-46.896401 -23.1867)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 59500"," 149900"," FAZGRAN"," 13213085"," JUNDIAÍ"," 3525904"," SP"," AU JUNDIAÍ"," -46.896401"," -23.1867",2591
"2592","Funciona","POINT (-49.166824 -23.044042)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 24649,39"," 90000"," 9 DE JULHO"," 18760000"," CERQUEIRA CÉSAR"," 3511409"," SP"," RMS"," -49.166824"," -23.044042",2592
"2593","Funciona","POINT (-49.947458 -22.15058)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 23857,90"," 115000"," TERRA NOVA RODOBENS MARILIA"," 17512752"," MARÍLIA"," 3529005"," SP"," ESP"," -49.947458"," -22.15058",2593
"2594","Funciona","POINT (-45.579346 -23.024444)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 177000"," "," 12040000"," TAUBATÉ"," 3554102"," SP"," RMVPLN"," -45.579346"," -23.024444",2594
"2595","Funciona","POINT (-45.539306 -23.017454)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 127000"," VILA SAO JOSE"," 12070350"," TAUBATÉ"," 3554102"," SP"," RMVPLN"," -45.539306"," -23.017454",2595
"2596","Funciona","POINT (-50.355108 -21.309853)","SPE",NA,NA," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 34500"," 95000"," RES MANUELA"," 16204139"," BIRIGUI"," 3506508"," SP"," ESP"," -50.355108"," -21.309853",2596
"2597","Funciona","POINT (-45.717689 -23.066165)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 140000"," JD PANORAMA"," 12289476"," CAÇAPAVA"," 3508504"," SP"," ESP"," -45.717689"," -23.066165",2597
"2598","Funciona","POINT (-47.682629 -22.683095)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 12009,22"," 136000"," STA TEREZINHA"," 13411030"," PIRACICABA"," 3538709"," SP"," AU PIRACICABA"," -47.682629"," -22.683095",2598
"2599","Funciona","POINT (-46.311447 -23.545979)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34025,85"," 141540,05"," VILA URUPES"," 08615000"," SUZANO"," 3552502"," SP"," RMSP"," -46.311447"," -23.545979",2599
"2600","Funciona","POINT (-47.16877 -22.890017)","SPE",NA,NA," UNIVERSIDADE ESTADUAL CAMPINAS - UNICAMP"," Entregue"," 1"," "," SPE"," 6350,52"," 138966,36"," CHACARAS FAZENDA COE"," 13185502"," HORTOLÂNDIA"," 3519071"," SP"," RMC"," -47.16877"," -22.890017",2600
"2601","Funciona","POINT (-46.404726 -23.411297)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 16182,49"," 137000"," JD TRIUNFO"," 07175440"," GUARULHOS"," 3518800"," SP"," RMSP"," -46.404726"," -23.411297",2601
"2602","Funciona","POINT (-47.489978 -23.543434)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 89060,40"," JARDIM TATIANA"," 18119155"," VOTORANTIM"," 3557006"," SP"," RMS"," -47.489978"," -23.543434",2602
"2603","Funciona","POINT (-51.022349 -21.738161)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 34500"," 83000"," RES STA LUCIA"," 17780000"," LUCÉLIA"," 3527405"," SP"," ESP"," -51.022349"," -21.738161",2603
"2604","Funciona","POINT (-51.855 -21.890145)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 18903,82"," 87999,35"," RS OLGA R ELLI"," 19400000"," PRESIDENTE VENCESLAU"," 3541505"," SP"," ESP"," -51.855"," -21.890145",2604
"2605","Funciona","POINT (-47.248063 -21.82607)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 18958,25"," 90000"," ESIDENCIAL SANTA LUZIA"," 88240000"," SANTA CRUZ DAS PALMEIRAS"," 3546306"," SP"," ESP"," -47.248063"," -21.82607",2605
"2606","Funciona","POINT (-46.184085 -23.508915)","SPE",NA,NA," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 3100"," 173805,29"," VILA MOGILAR"," 8773495"," MOGI DAS CRUZES"," 3530607"," SP"," RMSP"," -46.184085"," -23.508915",2606
"2607","Funciona","POINT (-46.312407 -23.532849)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 187150"," PQ SUZANO"," 8673000"," SUZANO"," 3552502"," SP"," RMSP"," -46.312407"," -23.532849",2607
"2608","Funciona","POINT (-45.847186 -23.173663)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 154000"," JD COPACABANA"," 12221150"," SÃO JOSÉ DOS CAMPOS"," 3549904"," SP"," ESP"," -45.847186"," -23.173663",2608
"2609","Funciona","POINT (-47.015531 -24.323985)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 30568,71"," 190000"," CENTRO"," 11750000"," PERUÍBE"," 3537602"," SP"," RMBS"," -47.015531"," -24.323985",2609
"2610","Funciona","POINT (-48.015806 -23.586659)","SPE",NA,NA," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 27937,81"," 115000"," LOTEAMENTO JARDIM FOGA€A"," 18202450"," ITAPETININGA"," 3522307"," SP"," ESP"," -48.015806"," -23.586659",2610
"2611","Funciona","POINT (-45.916464 -23.237846)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 14149,03"," 132000"," PALMEIRAS DE SAO JOSE"," 12237640"," SÃO JOSÉ DOS CAMPOS"," 3549904"," SP"," RMVPLN"," -45.916464"," -23.237846",2611
"2612","Funciona","POINT (-46.386872 -23.969526)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 34500"," 95500"," CENTRO"," 11310090"," SÃO VICENTE"," 3551009"," SP"," RMBS"," -46.386872"," -23.969526",2612
"2613","Funciona","POINT (-46.915059 -22.353845)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 27851,44"," 115000"," JARDIM SUECIA"," 13848000"," MOGI GUAÇU"," 3530706"," SP"," ESP"," -46.915059"," -22.353845",2613
"2614","Funciona","POINT (-47.439062 -23.46858)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 22293,35"," 142500"," BOA VISTA"," 18085305"," SOROCABA"," 3552205"," SP"," RMS"," -47.439062"," -23.46858",2614
"2615","Funciona","POINT (-47.864226 -24.490585)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 30988,01"," 105000"," JD. PAULISTANO"," 11900000"," REGISTRO"," 3542602"," SP"," ESP"," -47.864226"," -24.490585",2615
"2616","Funciona","POINT (-46.316914 -23.575554)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 180000"," GUAIO"," 08650245"," SUZANO"," 3552502"," SP"," RMSP"," -46.316914"," -23.575554",2616
"2617","Funciona","POINT (-48.407579 -22.943546)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 91900"," SANTA MARIA"," 18600000"," BOTUCATU"," 3507506"," SP"," ESP"," -48.407579"," -22.943546",2617
"2618","Funciona","POINT (-47.057743 -22.954282)","SPE",NA,NA," FAZENDA"," Entregue"," 1"," "," SPE"," 7067,28"," 160425"," SAO MARTINHO"," 13040725"," CAMPINAS"," 3509502"," SP"," RMC"," -47.057743"," -22.954282",2618
"2619","Funciona","POINT (-46.543256 -22.968232)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 9699,44"," 90000"," BERBARI RES"," 12926380"," BRAGANÇA PAULISTA"," 3507605"," SP"," ESP"," -46.543256"," -22.968232",2619
"2620","Funciona","POINT (-46.509086 -23.421384)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 14238,83"," 175000"," JARDIM PARAISO"," 7144001"," GUARULHOS"," 3518800"," SP"," RMSP"," -46.509086"," -23.421384",2620
"2621","Funciona","POINT (-49.974358 -22.229405)","SPE",NA,NA," DEPTO.DE AGUAS E ENERGIA ELETRICA-DAEE"," Entregue"," 1"," "," SPE"," 3100"," 95712"," JD CAVALLARI"," 17526430"," MARÍLIA"," 3529005"," SP"," ESP"," -49.974358"," -22.229405",2621
"2622","Funciona","POINT (-46.460905 -23.550983)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 32070,89"," 134716,68"," VL CARMOSINA"," 8290595"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.460905"," -23.550983",2622
"2623","Funciona","POINT (-47.057464 -22.905811)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 140000"," CENTRO"," 13015080"," CAMPINAS"," 3509502"," SP"," RMC"," -47.057464"," -22.905811",2623
"2624","Funciona","POINT (-51.306446 -22.218893)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 18996,14"," 92700"," JARDIM REGINA"," 19570000"," REGENTE FEIJÓ"," 3542404"," SP"," ESP"," -51.306446"," -22.218893",2624
"2625","Funciona","POINT (-48.923654 -23.102371)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 94900"," RS SAO ROGERIO"," 18706727"," AVARÉ"," 3504503"," SP"," ESP"," -48.923654"," -23.102371",2625
"2626","Funciona","POINT (-47.009322 -21.463947)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," RESIDENCIAL SAMAMBAIA"," 13755000"," MOCOCA"," 3530508"," SP"," ESP"," -47.009322"," -21.463947",2626
"2627","Funciona","POINT (-46.660034 -24.110592)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 26492,36"," 155000"," OCEANOPOLIS"," 11730000"," MONGAGUÁ"," 3531100"," SP"," RMBS"," -46.660034"," -24.110592",2627
"2628","Funciona","POINT (-47.030259 -22.935703)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 11061,63"," 131625,97"," VILA CARMINHA"," 13045405"," CAMPINAS"," 3509502"," SP"," RMC"," -47.030259"," -22.935703",2628
"2629","Funciona","POINT (-49.866624 -22.993884)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3521,17"," 113500"," AGUA DO JACU"," 19900000"," OURINHOS"," 3534708"," SP"," ESP"," -49.866624"," -22.993884",2629
"2630","Funciona","POINT (-47.491091 -23.514871)","SPE",NA,NA," TRIBUNAL DE JUSTICA DE SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 145000"," JARDIM VERA CRUZ"," 18050260"," SOROCABA"," 3552205"," SP"," RMS"," -47.491091"," -23.514871",2630
"2631","Funciona","POINT (-46.432267 -23.452823)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 25995,62"," 151683"," VILA ALZIRA"," 07210420"," GUARULHOS"," 3518800"," SP"," RMSP"," -46.432267"," -23.452823",2631
"2632","Funciona","POINT (-47.828597 -23.357691)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 23101,79"," 115000"," JD SAO CONRADO"," 18272465"," TATUÍ"," 3554003"," SP"," RMS"," -47.828597"," -23.357691",2632
"2633","Funciona","POINT (-49.044085 -22.341287)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 125000"," PQ BORGHESI"," 17047281"," BAURU"," 3506003"," SP"," ESP"," -49.044085"," -22.341287",2633
"2634","Funciona","POINT (-48.027248 -23.573259)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," VL.POPULAR, RES.CAMBARA"," 18052900"," ITAPETININGA"," 3522307"," SP"," ESP"," -48.027248"," -23.573259",2634
"2635","Funciona","POINT (-51.37299 -22.126904)","SPE",NA,NA," FAZENDA"," Entregue"," 1"," "," SPE"," 15715,88"," 100000"," JD ITAPURA"," 19035010"," PRESIDENTE PRUDENTE"," 3541406"," SP"," ESP"," -51.37299"," -22.126904",2635
"2636","Funciona","POINT (-46.704449 -23.324562)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 19125,09"," 145000"," PARQUE VITORIA"," 7855120"," FRANCO DA ROCHA"," 3516408"," SP"," RMSP"," -46.704449"," -23.324562",2636
"2637","Funciona","POINT (-46.396037 -23.576457)","SPE",NA,NA," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 34500"," 150000"," GUAIANAZES"," 8473300"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.396037"," -23.576457",2637
"2638","Funciona","POINT (-47.500357 -23.510101)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 26380,58"," 139563"," CERRADO"," 18050260"," SOROCABA"," 3552205"," SP"," RMS"," -47.500357"," -23.510101",2638
"2639","Funciona","POINT (-47.470866 -23.442931)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 11466,84"," 140000"," PQ DAS PAINEIRAS  "," 18078632"," SOROCABA"," 3552205"," SP"," RMS"," -47.470866"," -23.442931",2639
"2640","Funciona","POINT (-46.40866 -23.948178)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 190000"," VL NS DE FATIMA"," 11355010"," SÃO VICENTE"," 3551009"," SP"," RMBS"," -46.40866"," -23.948178",2640
"2641","Funciona","POINT (-49.422406 -20.800987)","SPE",NA,NA," SUCEN - VERBA FEDERAL"," Entregue"," 1"," "," SPE"," 34500"," 121000"," RIO DAS FLORES"," 15040537"," SÃO JOSÉ DO RIO PRETO"," 3549805"," SP"," ESP"," -49.422406"," -20.800987",2641
"2642","Funciona","POINT (-51.377004 -20.892324)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 100000"," CENTRO"," 16900010"," ANDRADINA"," 3502101"," SP"," ESP"," -51.377004"," -20.892324",2642
"2643","Funciona","POINT (-46.935848 -23.231357)","SPE",NA,NA," TRIBUNAL DE JUSTICA DE SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 169756,18"," SERRA DO JAPI"," 13209000"," JUNDIAÍ"," 3525904"," SP"," AU JUNDIAÍ"," -46.935848"," -23.231357",2643
"2644","Funciona","POINT (-49.06732 -22.268088)","SPE",NA,NA," UNIV.EST. JULIO DE MESQUITA FILHO  UNESP"," Entregue"," 1"," "," SPE"," 15620,01"," 97000"," NOVA BAURU"," 17022152"," BAURU"," 3506003"," SP"," ESP"," -49.06732"," -22.268088",2644
"2645","Funciona","POINT (-46.399694 -23.437069)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 163500"," BONSUCESSO"," 07251000"," GUARULHOS"," 3518800"," SP"," RMSP"," -46.399694"," -23.437069",2645
"2646","Funciona","POINT (-47.387699 -20.575287)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 24801,37"," 145000"," V MUNDO NOVO"," 14408098"," FRANCA"," 3516200"," SP"," ESP"," -47.387699"," -20.575287",2646
"2647","Funciona","POINT (-49.113399 -22.330109)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 11345,63"," 121988,92"," VILA INSDUSTRI"," 17055430"," BAURU"," 3506003"," SP"," ESP"," -49.113399"," -22.330109",2647
"2648","Funciona","POINT (-47.833371 -21.136164)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 6646,73"," 140000"," "," 14065659"," RIBEIRÃO PRETO"," 3543402"," MG"," ESP"," -47.833371"," -21.136164",2648
"2649","Funciona","POINT (-47.472831 -23.471556)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 25240,76"," 142500"," VILA FIORI"," 18075605"," SOROCABA"," 3552205"," SP"," RMS"," -47.472831"," -23.471556",2649
"2650","Funciona","POINT (-46.741458 -24.153355)","SPE",NA,NA," HOSPITAL DAS CLINICAS FAC.MED. DA USP"," Entregue"," 1"," "," SPE"," 3100"," 140434"," JARDIM SUARAO"," 11740000"," ITANHAÉM"," 3522109"," SP"," RMBS"," -46.741458"," -24.153355",2650
"2651","Funciona","POINT (-45.946814 -23.311526)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 19798,30"," 125000"," "," 12318001"," JACAREÍ"," 3524402"," SP"," RMVPLN"," -45.946814"," -23.311526",2651
"2652","Funciona","POINT (-47.391719 -20.477426)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 135000"," JD IPANEMA"," 14409540"," FRANCA"," 3516200"," SP"," ESP"," -47.391719"," -20.477426",2652
"2653","Funciona","POINT (-46.923719 -23.579403)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 5325,21"," 145000"," DO LAJEADO"," 6702235"," COTIA"," 3513009"," SP"," RMSP"," -46.923719"," -23.579403",2653
"2654","Funciona","POINT (-46.234991 -23.547532)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 135910"," BRAS CUBAS"," 8745250"," MOGI DAS CRUZES"," 3530607"," SP"," RMSP"," -46.234991"," -23.547532",2654
"2655","Funciona","POINT (-46.541389 -23.461373)","SPE",NA,NA," FAZENDA"," Entregue"," 1"," "," SPE"," 12290,98"," 118000"," GOPOUVA"," 7093170"," GUARULHOS"," 3518800"," SP"," RMSP"," -46.541389"," -23.461373",2655
"2656","Funciona","POINT (-46.298182 -23.546729)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 19556,10"," 166000"," VILA URUPES"," 8615070"," SUZANO"," 3552502"," SP"," RMSP"," -46.298182"," -23.546729",2656
"2657","Funciona","POINT (-47.377623 -20.542302)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 116836"," VL SANTA CRUZ"," 14403500"," FRANCA"," 3516200"," SP"," ESP"," -47.377623"," -20.542302",2657
"2658","Funciona","POINT (-46.312051 -23.533199)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 21905,87"," 153373"," "," 08673000"," SUZANO"," 3552502"," SP"," RMSP"," -46.312051"," -23.533199",2658
"2659","Funciona","POINT (-46.424064 -23.503354)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 6695,50"," 154500"," VILA CURUCA"," 8030450"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.424064"," -23.503354",2659
"2660","Funciona","POINT (-46.297961 -23.546934)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 14814,08"," 103842,07"," JD GARDENIA"," 8615070"," SUZANO"," 3552502"," SP"," RMSP"," -46.297961"," -23.546934",2660
"2661","Funciona","POINT (-49.106383 -22.336158)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 9723,72"," 99800"," PQ VIADUTO"," 17055210"," BAURU"," 3506003"," SP"," ESP"," -49.106383"," -22.336158",2661
"2662","Funciona","POINT (-50.089392 -20.422149)","SPE",NA,NA," SEGURANCA PUBLICA"," Entregue"," 1"," "," SPE"," 34500"," 90000"," JARDIM BARRETO"," 15520000"," VALENTIM GENTIL"," 3556107"," SP"," ESP"," -50.089392"," -20.422149",2662
"2663","Funciona","POINT (-50.442184 -21.943301)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 115000"," PARNASO"," 17620000"," TUPÃ"," 3555000"," SP"," ESP"," -50.442184"," -21.943301",2663
"2664","Funciona","POINT (-46.769468 -24.158727)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 31962,87"," 128000"," JD IVOTY"," 11740000"," ITANHAÉM"," 3522109"," SP"," RMBS"," -46.769468"," -24.158727",2664
"2665","Funciona","POINT (-47.677383 -22.696745)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 17011,66"," 125000"," JARDIM SAO FRANCISCO"," 13403600"," PIRACICABA"," 3538709"," SP"," ESP"," -47.677383"," -22.696745",2665
"2666","Funciona","POINT (-47.753128 -20.046162)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 24615,90"," 90000"," JD APARECIDA"," 14540000"," IGARAPAVA"," 3520103"," SP"," ESP"," -47.753128"," -20.046162",2666
"2667","Funciona","POINT (-49.946881 -22.21654)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," JD MORUMBI"," 17500000"," MARÍLIA"," 3529005"," SP"," ESP"," -49.946881"," -22.21654",2667
"2668","Funciona","POINT (-46.249826 -23.554645)","SPE",NA,NA," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 28692,25"," 108200"," JUNDIAPEBA"," 8750770"," MOGI DAS CRUZES"," 3530607"," SP"," RMSP"," -46.249826"," -23.554645",2668
"2669","Funciona","POINT (-47.988644 -21.115845)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 29423,87"," 115000"," JARDIM DO ENGENHO                                 "," 14165178"," SERTÃOZINHO"," 3551702"," SP"," ESP"," -47.988644"," -21.115845",2669
